Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,Cidade,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Month,Total_com_imposto,Ticket_Type,Branch,Total
7261,CA-2017-152730,2017-05-30,04/06/2017,Standard Class,EM-14140,Eugene Moren,Home Office,United States,SUPERIOR,Wisconsin,54880.0,Central,TEC-PH-10000441,Technology,Phones,VTech DS6151,125.99,5,128.50979999999998,Low,C,125.99
7262,CA-2018-137001,2018-06-10,13/06/2018,Second Class,GZ-14545,George Zrebassa,Corporate,United States,THOUSAND OAKS,California,91360.0,West,OFF-AR-10001231,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",14.7,6,14.994,Low,A,14.7
7263,CA-2018-156363,2018-10-22,28/10/2018,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,PHILADELPHIA,Pennsylvania,19134.0,East,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",32.7,10,33.354000000000006,Low,B,32.7
7264,CA-2018-156363,2018-10-22,28/10/2018,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,PHILADELPHIA,Pennsylvania,19134.0,East,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,31.68,10,32.3136,Low,B,31.68
7265,CA-2018-122056,2018-06-13,17/06/2018,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,SPRINGFIELD,Virginia,22153.0,South,OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,181.86,6,185.49720000000002,Low,D,181.86
7266,US-2015-143721,2015-11-23,26/11/2015,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,HOUSTON,Texas,77095.0,Central,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,155.372,11,158.47944,Low,C,155.37
7267,CA-2018-122987,2018-08-16,16/08/2018,Same Day,SJ-20215,Sarah Jordon,Consumer,United States,COLUMBIA,Tennessee,38401.0,South,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,13.428,8,13.696560000000002,Low,D,13.43
7268,CA-2018-122987,2018-08-16,16/08/2018,Same Day,SJ-20215,Sarah Jordon,Consumer,United States,COLUMBIA,Tennessee,38401.0,South,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,67.136,8,68.47872,Low,D,67.14
7269,CA-2017-133368,2017-01-14,20/01/2017,Standard Class,AG-10675,Anna Gayman,Consumer,United States,CONCORD,North Carolina,28027.0,South,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,89.568,1,91.35936,Low,D,89.57
7270,CA-2017-133368,2017-01-14,20/01/2017,Standard Class,AG-10675,Anna Gayman,Consumer,United States,CONCORD,North Carolina,28027.0,South,FUR-FU-10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,315.776,1,322.09152,Low,D,315.78
7271,CA-2017-123337,2017-09-16,22/09/2017,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,SAN JOSE,California,95123.0,West,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",273.666,9,279.13932,Low,A,273.67
7272,CA-2017-123337,2017-09-16,22/09/2017,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,SAN JOSE,California,95123.0,West,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48,9,17.8296,Low,A,17.48
7273,US-2017-150357,2017-10-10,14/10/2017,Standard Class,EB-13975,Erica Bern,Corporate,United States,GREENSBORO,North Carolina,27405.0,South,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,20.608,10,21.02016,Low,D,20.61
7274,US-2017-150357,2017-10-10,14/10/2017,Standard Class,EB-13975,Erica Bern,Corporate,United States,GREENSBORO,North Carolina,27405.0,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,4.095,10,4.1769,Low,D,4.1
7275,CA-2016-144519,2016-11-13,17/11/2016,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,HELENA,Montana,59601.0,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,339.96,11,346.75919999999996,Low,A,339.96
7276,CA-2016-144519,2016-11-13,17/11/2016,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,HELENA,Montana,59601.0,West,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",63.98,11,65.25959999999999,Low,A,63.98
7277,CA-2015-120670,2015-11-02,06/11/2015,Standard Class,JK-16120,Julie Kriz,Home Office,United States,FORT LAUDERDALE,Florida,33311.0,South,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,799.92,11,815.9184,High,D,799.92
7278,CA-2017-157217,2017-07-19,21/07/2017,First Class,TC-21535,Tracy Collins,Home Office,United States,SAN FRANCISCO,California,94110.0,West,TEC-PH-10002070,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,35.984,7,36.703680000000006,Low,A,35.98
7279,CA-2017-157217,2017-07-19,21/07/2017,First Class,TC-21535,Tracy Collins,Home Office,United States,SAN FRANCISCO,California,94110.0,West,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97,7,397.7694,Low,A,389.97
7280,CA-2017-108224,2017-05-14,14/05/2017,Same Day,TH-21235,Tiffany House,Corporate,United States,YUMA,Arizona,85364.0,West,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,185.528,5,189.23856,Low,A,185.53
7281,CA-2016-162782,2016-02-21,27/02/2016,Standard Class,PW-19240,Pierre Wener,Consumer,United States,COLUMBIA,Maryland,21044.0,East,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,2541.98,2,2592.8196000000003,High,B,2541.98
7282,CA-2018-159282,2018-10-16,21/10/2018,Standard Class,GH-14410,Gary Hansen,Home Office,United States,YUMA,Arizona,85364.0,West,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,599.985,10,611.9847,High,A,599.98
7283,CA-2018-155936,2018-06-22,29/06/2018,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,CHICAGO,Illinois,60653.0,Central,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,3.036,6,3.09672,Low,C,3.04
7284,CA-2018-169439,2018-09-09,13/09/2018,Standard Class,LC-17140,Logan Currie,Consumer,United States,CLEVELAND,Ohio,44105.0,East,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",25.92,9,26.4384,Low,B,25.92
7285,CA-2018-169439,2018-09-09,13/09/2018,Standard Class,LC-17140,Logan Currie,Consumer,United States,CLEVELAND,Ohio,44105.0,East,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,9,67.43424,Low,B,66.11
7286,CA-2018-151183,2018-10-14,19/10/2018,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,SAN FRANCISCO,California,94110.0,West,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",46.36,10,47.2872,Low,A,46.36
7287,CA-2017-149965,2017-06-20,25/06/2017,Standard Class,BS-11365,Bill Shonely,Corporate,United States,OKLAHOMA CITY,Oklahoma,73120.0,Central,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,6.9,6,7.038,Low,C,6.9
7288,CA-2017-149965,2017-06-20,25/06/2017,Standard Class,BS-11365,Bill Shonely,Corporate,United States,OKLAHOMA CITY,Oklahoma,73120.0,Central,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",57.69,6,58.8438,Low,C,57.69
7289,CA-2015-158281,2015-09-02,07/09/2015,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,HOUSTON,Texas,77095.0,Central,TEC-MA-10002210,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,559.71,9,570.9042000000001,High,C,559.71
7290,CA-2017-153661,2017-01-30,31/01/2017,First Class,SC-20725,Steven Cartwright,Consumer,United States,SAN FRANCISCO,California,94122.0,West,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",305.01,1,311.1102,Low,A,305.01
7291,CA-2017-153661,2017-01-30,31/01/2017,First Class,SC-20725,Steven Cartwright,Consumer,United States,SAN FRANCISCO,California,94122.0,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,50.784,1,51.79968,Low,A,50.78
7292,CA-2017-153661,2017-01-30,31/01/2017,First Class,SC-20725,Steven Cartwright,Consumer,United States,SAN FRANCISCO,California,94122.0,West,OFF-LA-10004689,Office Supplies,Labels,Avery 512,26.01,1,26.5302,Low,A,26.01
7293,CA-2018-109183,2018-12-04,09/12/2018,Standard Class,LR-16915,Lena Radford,Consumer,United States,NASHVILLE,Tennessee,37211.0,South,TEC-MA-10001856,Technology,Machines,Okidata C610n Printer,649.0,12,661.98,High,D,649.0
7294,CA-2017-113656,2017-01-23,29/01/2017,Standard Class,CB-12415,Christy Brittain,Consumer,United States,LOS ANGELES,California,90036.0,West,FUR-FU-10000719,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",59.99,1,61.189800000000005,Low,A,59.99
7295,CA-2016-148964,2016-05-26,31/05/2016,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,BELLEVUE,Washington,98006.0,West,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",20.24,5,20.6448,Low,A,20.24
7296,CA-2015-111899,2015-05-04,05/05/2015,First Class,NC-18340,Nat Carroll,Consumer,United States,HOUSTON,Texas,77036.0,Central,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,37.84,5,38.5968,Low,C,37.84
7297,CA-2015-111899,2015-05-04,05/05/2015,First Class,NC-18340,Nat Carroll,Consumer,United States,HOUSTON,Texas,77036.0,Central,OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,5.472,5,5.581440000000001,Low,C,5.47
7298,CA-2016-101126,2016-02-10,14/02/2016,Second Class,NB-18655,Nona Balk,Corporate,United States,PHILADELPHIA,Pennsylvania,19143.0,East,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,77.24,2,78.78479999999999,Low,B,77.24
7299,CA-2015-163468,2015-11-18,21/11/2015,First Class,JK-15730,Joe Kamberova,Consumer,United States,DES PLAINES,Illinois,60016.0,Central,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,292.1,11,297.942,Low,C,292.1
7300,CA-2015-163468,2015-11-18,21/11/2015,First Class,JK-15730,Joe Kamberova,Consumer,United States,DES PLAINES,Illinois,60016.0,Central,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,8.544,11,8.71488,Low,C,8.54
7301,CA-2015-163468,2015-11-18,21/11/2015,First Class,JK-15730,Joe Kamberova,Consumer,United States,DES PLAINES,Illinois,60016.0,Central,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,424.116,11,432.59832,Low,C,424.12
7302,CA-2015-163468,2015-11-18,21/11/2015,First Class,JK-15730,Joe Kamberova,Consumer,United States,DES PLAINES,Illinois,60016.0,Central,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,2.892,11,2.94984,Low,C,2.89
7303,CA-2015-163468,2015-11-18,21/11/2015,First Class,JK-15730,Joe Kamberova,Consumer,United States,DES PLAINES,Illinois,60016.0,Central,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,381.72,11,389.35440000000006,Low,C,381.72
7304,US-2018-117450,2018-09-04,08/09/2018,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,BOYNTON BEACH,Florida,33437.0,South,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",97.184,9,99.12768,Low,D,97.18
7305,US-2018-117450,2018-09-04,08/09/2018,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,BOYNTON BEACH,Florida,33437.0,South,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,10.368,9,10.57536,Low,D,10.37
7306,CA-2015-137274,2015-03-29,02/04/2015,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,PLANO,Texas,75023.0,Central,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,890.841,3,908.65782,High,C,890.84
7307,CA-2017-144092,2017-11-05,07/11/2017,Second Class,LH-17155,Logan Haushalter,Consumer,United States,SAN JOSE,California,95123.0,West,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,72.0,11,73.44,Low,A,72.0
7308,CA-2017-144092,2017-11-05,07/11/2017,Second Class,LH-17155,Logan Haushalter,Consumer,United States,SAN JOSE,California,95123.0,West,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.888,11,116.16576,Low,A,113.89
7309,CA-2017-144092,2017-11-05,07/11/2017,Second Class,LH-17155,Logan Haushalter,Consumer,United States,SAN JOSE,California,95123.0,West,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",158.13,11,161.2926,Low,A,158.13
7310,CA-2018-112172,2018-06-10,14/06/2018,Second Class,MM-18280,Muhammed MacIntyre,Corporate,United States,NEW YORK CITY,New York,10024.0,East,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,14.13,6,14.412600000000001,Low,B,14.13
7311,CA-2016-121699,2016-08-10,14/08/2016,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,DETROIT,Michigan,48227.0,Central,OFF-BI-10004632,Office Supplies,Binders,GBC Binding covers,64.75,8,66.045,Low,C,64.75
7312,CA-2016-162761,2016-10-09,13/10/2016,Standard Class,SC-20575,Sonia Cooley,Consumer,United States,MIAMI,Florida,33178.0,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,1.872,10,1.9094400000000002,Low,D,1.87
7313,CA-2016-162761,2016-10-09,13/10/2016,Standard Class,SC-20575,Sonia Cooley,Consumer,United States,MIAMI,Florida,33178.0,South,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,11.214,10,11.43828,Low,D,11.21
7314,CA-2016-162761,2016-10-09,13/10/2016,Standard Class,SC-20575,Sonia Cooley,Consumer,United States,MIAMI,Florida,33178.0,South,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,37.376,10,38.12352,Low,D,37.38
7315,CA-2017-121377,2017-05-28,02/06/2017,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,PARK RIDGE,Illinois,60068.0,Central,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,286.4,5,292.128,Low,C,286.4
7316,CA-2018-115322,2018-05-11,16/05/2018,Second Class,ZC-21910,Zuschuss Carroll,Consumer,United States,NEW YORK CITY,New York,10024.0,East,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,43.92,5,44.7984,Low,B,43.92
7317,CA-2017-132066,2017-10-16,20/10/2017,Standard Class,NB-18655,Nona Balk,Corporate,United States,NEW YORK CITY,New York,10011.0,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,142.182,10,145.02563999999998,Low,B,142.18
7318,CA-2018-158120,2018-11-17,21/11/2018,Standard Class,KH-16330,Katharine Harms,Corporate,United States,HILLSBORO,Oregon,97123.0,West,OFF-PA-10003205,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",19.608,11,20.00016,Low,A,19.61
7319,CA-2018-158120,2018-11-17,21/11/2018,Standard Class,KH-16330,Katharine Harms,Corporate,United States,HILLSBORO,Oregon,97123.0,West,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,4.158,11,4.241160000000001,Low,A,4.16
7320,CA-2018-100097,2018-11-26,29/11/2018,Second Class,MN-17935,Michael Nguyen,Consumer,United States,NEW YORK CITY,New York,10009.0,East,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,979.95,11,999.5490000000001,High,B,979.95
7321,CA-2018-100097,2018-11-26,29/11/2018,Second Class,MN-17935,Michael Nguyen,Consumer,United States,NEW YORK CITY,New York,10009.0,East,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",135.3,11,138.006,Low,B,135.3
7322,CA-2018-167626,2018-09-03,07/09/2018,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,CHICAGO,Illinois,60623.0,Central,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",8.904,9,9.08208,Low,C,8.9
7323,CA-2018-167626,2018-09-03,07/09/2018,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,CHICAGO,Illinois,60623.0,Central,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,100.8,9,102.816,Low,C,100.8
7324,US-2018-126053,2018-12-05,08/12/2018,First Class,CS-11950,Carlos Soltero,Consumer,United States,NEW YORK CITY,New York,10024.0,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,12,42.7992,Low,B,41.96
7325,US-2018-126053,2018-12-05,08/12/2018,First Class,CS-11950,Carlos Soltero,Consumer,United States,NEW YORK CITY,New York,10024.0,East,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,9.45,12,9.639,Low,B,9.45
7326,US-2018-128447,2018-11-10,17/11/2018,Standard Class,MC-17845,Michael Chen,Consumer,United States,PASCO,Washington,99301.0,West,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",400.8,11,408.81600000000003,Low,A,400.8
7327,US-2018-128447,2018-11-10,17/11/2018,Standard Class,MC-17845,Michael Chen,Consumer,United States,PASCO,Washington,99301.0,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,28.792,11,29.36784,Low,A,28.79
7328,US-2015-131275,2015-03-18,24/03/2015,Standard Class,SC-20050,Sample Company A,Home Office,United States,BURBANK,California,91505.0,West,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,111.0,3,113.22,Low,A,111.0
7329,US-2015-131275,2015-03-18,24/03/2015,Standard Class,SC-20050,Sample Company A,Home Office,United States,BURBANK,California,91505.0,West,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,1279.968,3,1305.56736,High,A,1279.97
7330,US-2015-131275,2015-03-18,24/03/2015,Standard Class,SC-20050,Sample Company A,Home Office,United States,BURBANK,California,91505.0,West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1856.19,3,1893.3138000000001,High,A,1856.19
7331,CA-2017-149349,2017-11-12,13/11/2017,First Class,SP-20650,Stephanie Phelps,Corporate,United States,CHICAGO,Illinois,60623.0,Central,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",22.752,11,23.20704,Low,C,22.75
7332,CA-2018-115119,2018-10-26,30/10/2018,Standard Class,SC-20440,Shaun Chance,Corporate,United States,LANCASTER,Pennsylvania,17602.0,East,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,61.542,10,62.77284,Low,B,61.54
7333,CA-2018-115119,2018-10-26,30/10/2018,Standard Class,SC-20440,Shaun Chance,Corporate,United States,LANCASTER,Pennsylvania,17602.0,East,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",81.438,10,83.06676,Low,B,81.44
7334,CA-2016-125563,2016-04-11,17/04/2016,Standard Class,PR-18880,Patrick Ryan,Consumer,United States,TAMPA,Florida,33614.0,South,FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,67.36,4,68.7072,Low,D,67.36
7335,CA-2016-125563,2016-04-11,17/04/2016,Standard Class,PR-18880,Patrick Ryan,Consumer,United States,TAMPA,Florida,33614.0,South,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",54.528,4,55.61856,Low,D,54.53
7336,CA-2016-113152,2016-12-25,30/12/2016,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,NEW YORK CITY,New York,10024.0,East,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,843.9,12,860.778,High,B,843.9
7337,CA-2016-113152,2016-12-25,30/12/2016,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,NEW YORK CITY,New York,10024.0,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",449.568,12,458.55935999999997,Low,B,449.57
7338,CA-2018-165155,2018-09-21,23/09/2018,First Class,BM-11575,Brendan Murry,Corporate,United States,LOS ANGELES,California,90045.0,West,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",15.51,9,15.8202,Low,A,15.51
7339,CA-2015-163412,2015-12-20,23/12/2015,Second Class,SM-20950,Suzanne McNair,Corporate,United States,NEW YORK CITY,New York,10035.0,East,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,192.186,12,196.02972,Low,B,192.19
7340,CA-2016-159590,2016-07-18,21/07/2016,First Class,KC-16255,Karen Carlisle,Corporate,United States,NEW YORK CITY,New York,10009.0,East,OFF-AR-10003190,Office Supplies,Art,Newell 32,5.76,7,5.8751999999999995,Low,B,5.76
7341,CA-2015-116190,2015-07-26,01/08/2015,Standard Class,SG-20470,Sheri Gordon,Consumer,United States,ATLANTA,Georgia,30318.0,South,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",67.88,7,69.2376,Low,D,67.88
